session_id,target
1,0.00026676368953273207
2,2.86732851989476e-05
3,0.0014495498909936472
4,2.7647946517682566e-05
5,0.0023355880561650973
6,0.00013185837482042833
7,0.007833166938912556
8,0.002910058000821145
9,9.893863040517055e-05
10,0.0024536103011820096
11,0.002232227608402016
12,7.626748431224518e-05
13,0.00011380829679756865
14,0.01175168237709092
15,0.00539481265805561
16,0.00030035195870934365
17,0.004408883007057984
18,4.825591563870285e-05
19,0.009978972105873965
20,3.4732362977467106e-05
21,0.0615997045602633
22,1.3195540981640305e-05
23,0.0020478397550899165
24,0.00027358118707936606
25,0.048922075467299785
26,0.0010651891340284555
27,0.00016345618084945485
28,6.600292248390881e-05
29,0.027016430673113708
30,0.005061507803654368
31,0.017182773040035935
32,0.0339088209065499
33,0.00017412945605958105
34,0.000210153219177187
35,0.015063664042393215
36,0.0015658239203458404
37,2.206332835213601e-05
38,2.6622721941778454e-05
39,0.00493952901823066
40,4.826374678305928e-05
41,0.006171977540980393
42,0.0002411116630582269
43,0.002488680300899757
44,0.0009181939486129899
45,0.04066682782090209
46,0.0028879051642088753
47,0.0003840486886769221
48,0.00020676126305495474
49,0.0024076747583950636
50,7.117965121967991e-05
51,4.2182301212178765e-05
52,0.0018089714402726286
53,0.058020402565534875
54,0.002493778220846938
55,0.004637203424857176
56,0.0006099384831598313
57,5.685127880943603e-05
58,5.51979092999864e-05
59,8.281041135869312e-05
60,1.4910060113550283e-05
61,9.35036937347133e-05
62,0.0007126811218008071
63,7.133153282640578e-05
64,0.005786351724275983
65,7.33058227253169e-05
66,4.5169386967713814e-05
67,0.0004228346265645757
68,0.0020455315713887976
69,0.12478600416415699
70,0.00011463016449545004
71,0.0036655171214364257
72,0.003477205091723128
73,0.002276306791817861
74,0.0011707691217237228
75,0.002105903601942478
76,0.004094722475394967
77,0.0025821880558490728
78,0.004807122595643243
79,0.002194578535884573
80,3.931781672659692e-05
81,0.0001244767631796551
82,9.76180044151135e-05
83,4.914865447127736e-05
84,0.34068717958584066
85,0.00257927067932394
86,4.581774226688894e-05
87,0.00752346351255495
88,0.004585720781720412
89,0.0028165349051545957
