session_id,target
1,0.0002373744176114455
2,4.979467963349705e-07
3,1.988722281428449e-06
4,9.393411556365976e-07
5,0.00017821981648528812
6,7.416170182561028e-05
7,0.005921725641258025
8,0.002259072103499237
9,6.126119748477068e-05
10,0.0021127147731238834
11,0.0003604371630032441
12,2.5527426792643698e-05
13,5.63103251093696e-05
14,0.021664872784102878
15,0.0010371170664655682
16,0.00029206381227319566
17,0.003421557235419109
18,1.768646166626154e-05
19,0.004242466858981284
20,2.3337937223854147e-06
21,0.06798657061279162
22,1.8228588052594325e-06
23,0.0005701457470263168
24,0.0006396484482563298
25,0.01981387401874404
26,1.2094499159595293e-05
27,0.00011521365794397062
28,7.739469023344136e-07
29,0.01912694310025063
30,0.0005200954919416011
31,0.02965779319711352
32,0.027528993631196496
33,0.00011862699937083558
34,1.3406590545235256e-05
35,0.023769924217333285
36,0.0014602482253929338
37,1.4679527108023368e-07
38,9.443603224685847e-07
39,0.0005200954919416011
40,8.800424609356277e-06
41,0.0027679689172621117
42,0.0011082344046981988
43,0.0001742232492141467
44,4.997957754997402e-05
45,0.17484846514018462
46,8.367467766334712e-05
47,0.0003949406188450426
48,4.5279822662851135e-05
49,0.0002828552569055912
50,8.623768494965318e-06
51,6.030584557233765e-07
52,0.00015512096582829347
53,0.06002177316781282
54,0.0006309088930301356
55,0.0004140184242797719
56,0.0013222622763851396
57,2.4838667582452346e-06
58,2.757271784995135e-05
59,6.2192499692681215e-06
60,2.0385710351537567e-06
61,9.920581355748768e-06
62,0.0006884634877988653
63,9.36038606651744e-06
64,0.0009293002693843678
65,6.74639312583343e-06
66,4.533086998570044e-06
67,0.0003730967308574808
68,0.0004892560178552909
69,0.1476148450486861
70,5.9344989480088725e-05
71,0.0005209129745999219
72,0.00021758790415816123
73,0.003590252685836572
74,1.742465283890554e-05
75,0.0003912350722228785
76,0.0009629866613407881
77,0.0026187845113009494
78,0.003605465747109721
79,0.00021063030933755948
80,2.909078118285634e-05
81,3.853223987252033e-05
82,0.00015233298960235073
83,2.180019171486782e-07
84,0.8625930978325319
85,0.00014463851852293912
86,3.4797351330717926e-06
87,0.007767594883549933
88,0.0016640091034054282
89,0.003470835358695277
90,0.1117325102525573
91,5.193643478051513e-05
92,2.010546859147225e-06
93,0.028333797667463516
94,0.00011576303269980422
95,0.004374037097575586
96,1.5260209480459397e-06
97,0.0008105899737963826
98,2.66555959221743e-05
99,2.3619396018010247e-05
100,0.0011592805537294938
101,0.0001391674609453124
102,0.0052570308595216875
103,0.000331630557338283
104,0.0003439207257930536
105,0.00011884490735699088
106,7.569831012512921e-05
107,0.0006800563063804895
108,9.136364192343425e-05
109,1.9962691082026105e-05
110,3.186427842111722e-05
111,0.0013511706475652883
112,5.943524763091852e-07
113,0.0009225910194862183
114,5.537337729642118e-06
115,3.6461022409699126e-05
116,4.1589474764454105e-06
117,0.00026009908757996
118,0.005675305103513604
119,9.890839289214026e-07
120,0.0008599725493257082
121,1.3322077137019549e-05
122,1.4870104546714442e-05
123,7.004078911922487e-05
124,0.00011681607200822375
125,0.006205048801532989
126,1.99236241580706e-06
127,2.2490401958104574e-06
128,0.00011227154971201066
129,0.005978132128130399
130,0.008232405374741545
131,0.0017349836504021055
132,0.005921725641258025
133,0.003671057094147461
134,0.00010686870517887532
135,3.4037412092608802e-06
136,0.0008908829209463054
137,0.00010726873998849683
138,0.0049822884297788285
139,5.430331233004712e-06
140,0.00018462433177140856
141,2.3581219339312285e-07
142,0.00010199629261988286
143,0.00011809021014716532
144,0.007278320167777818
145,4.979467963349705e-07
146,0.0006540722298536961
147,0.00016587261434693442
148,0.004143774752459653
149,0.00581098086201484
150,0.01863726781719912
151,2.3112861034565443e-06
152,0.014182424338538271
153,0.000244434448738748
154,0.00027662529162773445
155,0.0005557279436325034
156,1.4661577885890383e-05
157,3.498886189092674e-05
158,0.0008908829209463054
159,0.00010968897094969286
160,1.4870104546714442e-05
161,0.003714868573821419
162,0.00040685393181170965
163,0.0006300303002152077
164,0.007558058029367149
165,1.7383883036564876e-05
166,1.6883906268553272e-05
167,0.016579711202007966
168,0.005812917713357824
169,0.004024925836975203
170,0.0020839951015548075
171,0.0061648974247181685
172,0.00021732283710215316
173,0.000615624387550161
174,0.00037448773454742935
175,0.5081618923313947
176,0.004523919837964625
177,0.015271273909198498
178,1.3644530817187757e-05
179,0.00039571538700331003
180,0.002102129393584581
181,0.0001222835919282962
182,0.0014786460672132618
183,5.1641101240359496e-05
184,0.00010314171618200932
185,0.00020496354567090043
186,0.0003744167281033793
187,2.332250159435429e-06
188,1.691342461221164e-06
189,0.006612454288407437
190,0.00022547734868339563
191,0.0001187644885568322
192,4.791508101657758e-05
193,0.0042146988745734365
194,0.0007708492096528055
195,5.690296849915782e-05
196,1.232114714465125e-05
197,0.0020378735952385906
198,0.006680835907235208
199,0.027961001755399412
200,8.6634989827222e-06
201,8.367467766334712e-05
202,0.08984299641711982
203,2.644544946383348e-06
204,4.806264984920163e-05
205,0.02504674624670083
206,1.6907667549528147e-08
207,0.0009872973068656785
208,0.0010850514984042851
209,1.779548384577888e-06
210,0.004804661223676498
211,0.00019463852317369774
212,0.004580376354000556
213,1.292990256239088e-05
214,0.005494356624904395
215,0.0008868271080419721
216,0.008810308086683545
217,0.01935693527979657
218,0.004024925836975203
219,0.003076645621683361
220,0.004369690390900563
221,0.002733236517410602
222,4.408814896621245e-05
223,0.007280462801196434
224,0.004024925836975203
