session_id,target
1,0.0001582709028654868
2,2.259662946456778e-05
3,0.0013221204771118567
4,7.583349289396192e-05
5,0.0010893477964748256
6,0.00014407682944726633
7,0.007220034283426564
8,0.0006414973955945013
9,7.309148768890232e-05
10,0.0011019115740040452
11,0.0024136918565048826
12,0.00024390779400634317
13,0.0001200631915198771
14,0.03974101159238044
15,0.01540317137089261
16,0.00040059948314160655
17,0.0012634775132824942
18,0.0001485298645958375
19,0.004759619402080442
20,9.639967650079077e-05
21,0.016869731596591397
22,2.150443675935845e-06
23,0.004261179420205935
24,0.0002481025562428499
25,0.014818690852826439
26,0.0010212770740601327
27,0.00047756544273499135
28,2.373794431857747e-05
29,0.029201403027061697
30,0.0055937604055679175
31,0.029992009226325056
32,0.0828446744124455
33,0.00012277983953131336
34,0.00017410975247039647
35,0.042647951969478536
36,0.0006480528352062127
37,1.1650358274089392e-05
38,6.77583218571872e-05
39,0.005446970566944372
40,3.0504208827857436e-05
41,0.017237528344442702
42,0.00014193937689219272
43,0.001155944728062246
44,0.00043712985064367114
45,0.05350433256563986
46,0.010095469406600648
47,0.00046437605666692464
48,9.875567881808274e-05
49,0.0073114749022816766
50,9.689695144840493e-05
51,1.4541757321408284e-05
52,0.0009449210925817606
53,0.01778344384685521
54,0.002216120571051403
55,0.008161736498634003
56,0.0003943770797452273
57,3.490472369559691e-05
58,1.863233010510678e-05
59,3.987500315500354e-05
60,7.09137839452029e-06
61,0.00014470283814616727
62,0.0007873227059311821
63,8.393526161843849e-05
64,0.010357463423384642
65,0.00017466123869480595
66,0.00011157258868885676
67,0.0004820106507850523
68,0.00452418828211295
69,0.059971264493811634
70,7.256258674721797e-05
71,0.00823839001302386
72,0.008188230527256323
73,0.004094759903947078
74,0.0009056818271797775
75,0.0016217579217454488
76,0.004781688498630802
77,0.00335914672481542
78,0.004472740520301847
79,0.001057769308520761
80,3.9305613858254434e-05
81,4.992492681950565e-05
82,7.054305870692542e-05
83,3.115506244817052e-05
84,0.3255717460212837
85,0.002540167709084974
86,0.00010898161337540198
87,0.006823229246763619
88,0.0033505950508283004
89,0.002611437373239614
90,0.07680259602069545
91,9.263232622890883e-05
92,2.597020886001719e-05
93,0.11328905473931257
94,5.203491938077811e-05
95,0.00019264625484181306
96,2.6280305492477607e-05
97,0.01710488646924832
98,8.129341829171136e-05
99,4.3184690513079975e-05
100,0.0037325449818838476
101,7.42268920206071e-05
102,0.0011330746925386026
103,0.00018529151714470707
104,0.0005390751860021919
105,0.002056814920311185
106,7.594586419441275e-05
107,5.027318608114467e-05
108,0.001165617899139681
109,0.0002392877105892851
110,2.1362709515259316e-05
111,0.0012790911256935604
112,1.4156424691364329e-05
113,0.0002875002514312911
114,5.8246287430174637e-05
115,3.847079404839282e-05
116,8.60960409046975e-06
117,0.0005419220667593252
118,0.0026493263450970443
119,2.82311026964357e-05
120,0.01140721122247689
121,3.66282936341857e-05
122,0.00012233345128561586
123,9.318570547346018e-05
124,0.0013715952153884189
125,0.01381356320684562
126,3.282895915776428e-05
127,0.00034860823625211106
128,0.00011553317654352339
129,0.006765071535635186
130,0.007043164083795938
131,0.00117579111168269
132,0.0073650738539957255
133,0.00998952246087419
134,0.0009956010916972596
135,0.00015119327745857292
136,0.009854434014856625
137,4.1324062085634844e-05
138,0.009647612210888815
139,0.00014596747361222574
140,0.00010887517938557644
141,2.1156781370910085e-05
142,0.00010573470352549521
143,0.0006241221363874032
144,0.0036055770819117235
145,6.271515265289783e-05
146,0.0028672294880609877
147,6.727418123281064e-05
148,0.017244921005893744
149,0.005992228360884497
150,0.021452046994920603
151,5.555951080144089e-05
152,0.03407824376607733
153,0.00021414536609784803
154,0.0005373482268791047
155,0.004342028440409108
156,0.00011621176706077238
157,0.00037489289385006454
158,0.006935091699886681
159,0.004656530355677189
160,0.00013219604387041143
161,0.01785417896122624
162,0.0007844791253027887
163,0.003767306400239358
164,0.004091521306716442
165,0.0011340904340064004
166,0.00013613746516192435
167,0.007800729317541274
168,0.006115160071787733
169,0.004082493150207126
170,0.008229862173437168
171,0.004488246946586381
172,0.001390696778444067
173,0.005554256576590453
174,0.0017176984655144253
175,0.4770956145719006
176,0.019773080727609634
177,0.02881288690739994
178,0.002297997505748639
179,0.001665314177864496
180,0.015117591471382735
181,0.00012335151419049572
182,0.0015429876856792447
183,5.7442514193474044e-05
184,0.00226330279343943
185,0.0036851809252137226
186,0.0021436403566135833
187,8.117643194097405e-05
188,3.702251500331771e-05
189,0.014897937294908101
190,0.02616013393398514
191,3.3317405398171866e-05
192,0.000321498193085684
193,0.018204149763439502
194,0.000356640426722239
195,6.580157963058031e-05
196,0.0006200189357578248
197,0.0022547628366509933
198,0.0012336775399334873
199,0.019197507698096233
200,0.00014959490830657412
201,0.0034180061713800685
202,0.07410339238090778
203,4.222342001488066e-05
204,0.00043452022226142566
205,0.010658691681326314
206,2.053220010894824e-06
207,0.002060532934345016
208,0.002651814657760617
209,4.8811667237773805e-05
210,0.006411811977526291
211,0.0008053772002854157
212,0.0018053657008729597
213,3.582327084571089e-05
214,0.005616944811428697
215,0.003277996860677111
216,0.008795904562788852
217,0.025488217792925507
218,0.004082493150207126
219,0.0002519262376573589
220,0.002188010536104993
221,0.0041168046612946665
222,0.00016225745105878856
223,0.08138428193009753
224,0.0041389716255490795
225,0.022315837184900024
226,0.014360058624554466
227,0.022182997641478058
228,4.64692414758306e-05
229,5.3882749088632774e-05
230,0.0029577402786759893
231,0.0009971598247363646
232,0.00010615164627033803
233,3.8212318210924203e-05
234,0.003151826001747255
235,0.002046777686113176
236,0.0011399109988152526
237,0.006394654570237567
238,0.00426290642119938
239,0.005653571802334392
240,0.0033848870735088566
241,0.002297565276120499
242,1.6930878533325863e-05
243,3.857121817081697e-06
244,0.00014410624242808866
245,0.0006154872850751856
246,0.005133721372368295
247,0.02203986017223138
248,0.004614111676946951
249,0.0005017378462375265
250,0.008204497652494354
251,0.015979000130301815
252,0.0003871302524276217
253,8.992322549900493e-05
254,0.00040932834320093613
255,0.014930786522860147
256,3.870958221919802e-05
257,0.00037549412148104894
258,0.006833842451418979
259,0.004063190419901199
260,0.00023716600205757823
261,0.006073185948107331
262,0.0032587070749488427
263,0.003173505033272011
264,0.005245699275073842
265,8.3123178252788e-05
266,2.8273312594029873e-05
267,0.00013207116731139487
268,0.0025986960851420143
269,0.0036267760390579933
270,0.0012127496782884026
271,0.0001830003136578756
272,7.613378236486064e-05
273,5.01044414101666e-06
274,0.0068389863665327425
275,0.024928645654159202
276,0.0008552311646005938
277,0.004221595710036365
278,0.004856392232904004
279,3.841143389349873e-05
280,0.0014442072264100772
281,0.001196629578409729
282,0.0001455815584506863
283,0.006440334392002626
284,0.005962626127208952
285,0.0003142205773643519
286,0.00031326097307348045
287,0.016515075659973715
288,2.5787686100113123e-05
289,0.005569288132312767
290,3.460367608242772e-05
291,0.001958123099733515
292,0.002881298090453833
293,0.004528492904345699
294,0.0015995650440167096
295,0.00034304414119052247
296,3.710837618706142e-05
297,0.00018762277008141641
298,0.0008425603631786298
299,1.989294140206004e-05
300,8.878924750505654e-05
301,3.431455050329822e-05
302,0.0019087148447027211
303,0.00031321350692480103
304,0.010660615770707366
305,0.05159112446942393
306,0.00010684802340408435
307,0.004809252504218461
308,0.0005650877150073086
309,0.0013503129384585964
310,4.164750998682374e-05
311,0.010237583392027497
312,0.009343445265706782
313,0.0005224090263904607
314,4.585368955674506e-05
315,0.00565916511375542
316,0.004097768433970227
317,0.010782400341599068
318,0.00016035939478173766
319,0.00036889103258750137
320,0.0014406132399841412
321,0.0023128071900986747
322,0.0002325757274162415
323,7.548451198352388e-05
324,0.0025246369982759712
325,0.025960773169627572
326,0.0024399041970318987
327,0.001196660942782797
328,0.012692107450806277
329,0.0001253128411108773
330,8.845242037074843e-06
331,0.022546383199374978
332,0.0007512086137970289
333,0.6918539756289201
334,0.00019270709775127314
335,2.345578177650411e-05
336,0.00032170157213337814
337,0.02726370725088607
338,0.04000443238480456
339,8.657899295936078e-05
340,0.004806112233356207
341,6.621240639061423e-05
342,0.005732122309044694
343,0.0037115704619933745
344,0.019543621906279892
345,0.003171564245236791
346,0.0012314025235404132
347,0.6610124307511417
348,3.425307320963704e-05
349,3.3043860970500835e-05
350,0.11299506264292421
351,0.004690939686568002
352,0.0010758171965825794
353,0.059648642087808915
354,0.0069493609518157026
355,0.028264950865485392
356,0.0001179436237460575
357,0.0013015645192485867
358,0.0009032654741064568
359,0.0005109557968112708
360,0.0029962621711953357
361,0.008568226196030825
362,0.0015224623922624456
363,0.0006379299394118835
364,0.0009518063005508359
365,1.223255424316672e-05
366,4.805155665681611e-06
367,1.4891485820239195e-05
368,0.0045356632979328335
369,0.00918478147695734
370,0.00013044381846660368
371,0.0073650738539957255
372,9.091326506379309e-05
373,1.5064786472758312e-05
374,0.001806776302712302
375,5.309029120842428e-05
376,0.004041745417533445
377,0.002013956343689267
378,0.0024047092302008142
379,0.00018962869763028306
380,0.00011419978997780863
381,0.0009707100592137516
382,0.030824265233938684
383,0.0002998021716765084
384,8.190022011448741e-05
385,0.018541301191597727
386,0.0010167566756336328
387,0.0022778991002344357
388,0.005075475560075
389,0.0002597575934435546
390,5.5914695888690944e-05
391,0.001200751306494098
392,0.005273729819438096
393,9.118681782438447e-05
394,3.170167746407231e-05
395,5.7968013847345055e-05
396,0.0018520934250047458
397,0.001486762169598446
398,0.0018957653851725486
399,1.453581295656772e-05
400,0.002803556324572133
401,0.0002316995291894273
402,0.001290628117720634
403,0.0036975101166549446
404,0.33069087007383097
405,0.0023709171880942656
406,0.01371332575011481
407,0.0003007189866154912
408,0.0001721381325302857
409,0.010232016273637769
410,0.014672529118242692
411,0.0001308266995925446
412,3.725551804441222e-05
413,0.002760046354795859
414,0.0007942300887506693
415,4.486927119231669e-05
416,8.936989912366664e-05
417,0.018514089715136236
418,1.8246396735221225e-05
419,0.0037131088525977725
420,0.004003712681001639
421,0.018537776453421684
422,0.007378117967361073
423,0.0008492947027577472
424,4.839062621006457e-05
425,1.588033120896874e-05
426,0.5205928744587579
427,0.0069592726087561296
428,1.8230475862265618e-06
429,9.587488288650311e-05
430,0.00013505403555380812
431,2.72104116147093e-05
432,0.014519966073386443
433,0.00038854596345303075
434,0.004340514240848531
435,0.00011571186996206754
436,0.0005937988924928285
437,0.00011996064969767912
438,0.0004227083953504246
439,7.429259582207221e-05
440,0.001338662208281824
441,0.00012454540696842453
442,0.0006122552787457117
443,0.00010617035899041585
444,0.00020238257830933586
445,0.0011578558500922095
446,0.02272692953848195
447,0.0023528072448421875
448,0.016467108973686723
449,0.0003193940488061546
450,0.001008556180646913
451,0.005074390153939605
452,9.11510390997785e-05
453,0.00840670618602098
454,0.00018697671146419235
455,9.02124302892431e-05
456,0.008202243606157058
457,5.514239253423805e-05
458,0.010535699890059032
459,0.000526529249342825
460,0.01723188340681295
461,0.00011719242997206224
462,7.934985283535973e-06
463,2.4538738719281107e-05
464,7.511693264826415e-05
465,0.008971043843690405
466,0.00603286774249254
467,0.0026860066133100637
468,0.0004939262995476781
469,0.0002738915102987078
470,0.0012536415318437296
471,0.025348184735778757
472,7.726137646015009e-05
473,0.002810079848358089
474,9.353796856024077e-06
475,0.027997132692973957
476,0.0005946433735578319
477,9.258511929664112e-05
478,0.0016112367888361275
479,0.08940089111481912
480,0.0030553368623800533
481,0.007484852410708225
482,0.0016509745275028128
483,0.12097029610743334
484,0.00628557730400282
485,7.252833623398455e-05
486,0.00041163466094541
487,0.00023606360877495897
488,6.409414381025598e-05
489,0.007341432341548404
490,9.6633897294574e-05
491,0.015053990159485987
492,0.01579056159195675
493,0.0017536703801093114
494,0.0011028607240005112
495,0.0015317447805333314
496,0.013110419720199568
497,0.0033616451383339224
498,0.009536004874420297
499,0.00048487588054488756
500,0.013540403366346416
501,0.00017982055091574488
502,0.022803780845073392
503,0.03395617770063847
504,0.005563483448585151
505,0.004715792632918659
506,0.0001405292004713556
507,0.009155854417432574
508,0.011168556413548317
509,1.355887699020264e-05
510,0.00013496555291800616
511,0.0012151148369799309
512,0.003073949227709546
513,0.0012750120170335682
514,0.01521299980202385
515,0.001077866493389202
516,0.005970187400301891
517,0.00013510920453087093
518,0.00011049146139408838
519,7.599767461414926e-05
520,3.734297229469266e-05
521,0.024383193720962898
522,0.31192872764243257
523,0.00011190957271119179
524,0.005532418537201883
525,0.0010698497891257809
526,8.478308572405084e-05
527,0.007921544232399708
528,0.0020804398276987397
529,0.0002765998076536685
530,1.848679100930973e-05
531,0.00018274175391358644
532,0.0012841059564942334
533,1.5870934382668737e-05
534,0.1905882957090754
535,1.1498906796328145e-05
536,0.031615720697710785
537,0.006123352025176334
538,0.017254271148869432
539,0.005517018618700372
540,2.4869391543159198e-05
541,0.003889521439065485
542,0.0002411971740692357
543,0.004174941524059903
544,0.07958069515610142
545,0.003732818259955562
546,4.63206080197504e-05
547,0.005577460352896268
548,0.00011709906309445095
549,0.023011744899741404
550,0.006169727468010223
551,0.006411933974445942
552,0.00014219436246342944
553,9.81254201131938e-05
554,0.0004122345823675786
555,0.00044778613217969865
556,0.043532902448357
557,0.00015059615345520126
558,0.010349157644059259
559,0.004338781629337146
560,0.00017058320210035417
561,0.0028968409054640097
562,0.0037184694713869823
563,0.0002488507475356198
564,0.0006710692418606066
565,0.002115293560894425
566,0.0008534005481097749
567,2.7999345391478728e-05
568,9.340518940915715e-05
569,0.005041298314502399
570,0.0001697355888362095
571,0.00017416540418219506
572,0.07739714608246473
573,1.6179391431304787e-05
574,7.844023697785906e-05
575,1.7257945486721895e-05
576,0.008062034446352328
577,0.001969960047569519
578,5.1529417571200905e-05
579,0.00479675516623915
580,0.001420031735456347
581,0.03720834888554468
582,0.0015032130833080954
583,0.00022244464637083183
584,0.3380712295414972
585,0.0017233191409847858
586,6.829757335031774e-05
587,0.014383958723010005
588,2.2641588656090925e-05
589,0.010930262973919117
590,0.00014045243262347256
591,0.0009413595000973335
592,6.616020759036598e-05
593,6.2640303652088415e-06
594,8.358693733392685e-05
595,0.000774528272113101
596,0.002862092183000842
597,0.006727444161093343
598,0.002679547752215053
599,0.0021752853603142683
600,0.010234115136093886
601,0.01635985726958218
602,0.010657124991935881
603,0.004713886690049135
604,0.006451774142594479
605,0.024975023917400644
606,0.002289119377327847
607,0.033617623993365105
608,0.01818279622397145
609,0.004803572657935963
610,6.326781580725033e-06
611,3.717368194178319e-05
612,0.08174334340777348
613,4.221303971888519e-05
614,0.00014232531160807526
615,0.0017332247329501017
616,0.0020421754437508414
617,0.0012475398065032528
618,1.8118985034924452e-05
619,9.060341826634418e-05
620,0.01976311244064473
621,5.2836309638224146e-05
622,0.34839822730760445
623,0.015770040763705747
624,0.0009310321276846991
625,0.2381342320548188
626,0.0051276827066769485
627,3.518844027046133e-05
628,1.9669128035727966e-05
629,0.009175921771536723
630,3.843315299488171e-05
631,0.0010672206724558584
632,0.012738216819892957
633,0.017680537099480854
634,0.005704444219451855
635,0.00013911841842923875
636,0.000570033939198566
637,7.401036281411293e-05
638,0.002810079848358089
639,0.0011307008806136362
640,0.0007881090270871033
641,0.01549220377417274
642,0.000618196950264378
643,0.020356822441426628
644,0.0004472109443047831
645,0.07631412718532363
646,0.004171874443129893
647,7.670448819259182e-05
648,0.004388319446922686
